Longitude,Latitude,UHI Index,Air Temp at Surface [degC],Relative Humidity [percent],Avg Wind Speed [m/s],Wind Direction [degrees],Solar Flux [W/m^2],Heat Index (C),Wind_Cooling_Effect,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12,NDVI,NDBI,NDWI,NDTI,EVI,Albedo
-73.90800833,40.80806667,1.019710741,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1776.0,3344.0,3782.0,4060.0,3406.0,3172.0,3233.0,4688.0,3058.0,3016.0,2047.0,0.07178783721993598,-0.21703011422637591,-0.10696576151121606,0.19138850483902825,0.3955656336608718,4030.6666666666665
-73.90802667,40.80797667,1.015383311,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1776.0,2622.0,3204.0,3482.0,2931.0,3175.0,2882.0,3908.0,3247.0,3083.0,2210.0,0.05764546684709066,-0.1180088685452725,-0.09898762654668167,0.16493481957302097,0.20735981308411214,3337.3333333333335
-73.90804667,40.807885,1.015383311,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1776.0,2182.0,2714.0,2932.0,2931.0,3175.0,2882.0,3150.0,3247.0,3083.0,2210.0,0.035843472541927,-0.01074923792716188,-0.07435197817189632,0.16493481957302097,0.12448606669712198,2754.6666666666665
-73.90808667,40.80778833,1.006728452,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1639.0,1794.0,2186.0,2346.0,2093.0,2674.0,1981.0,2454.0,2663.0,2544.0,2109.0,0.0225,0.01800720288115246,-0.05775862068965517,0.09348807221147647,0.08777633289986997,2198.0
-73.90813,40.80769167,1.006728452,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1639.0,2956.0,3406.0,3776.0,4985.0,4491.0,5081.0,4248.0,4518.0,4192.0,2518.0,0.058823529411764705,-0.006635071090047393,-0.11000783903841128,0.24947839046199702,0.249208025343189,3660.0
-73.90817333,40.80759667,1.004564737,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1639.0,2112.0,2502.0,2736.0,2858.0,2727.0,3255.0,3174.0,3172.0,3104.0,2195.0,0.07411167512690356,-0.011150047785919083,-0.11839323467230443,0.17154180033968675,0.2919221540922421,2674.0
-73.90821333,40.8075,1.004564737,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1639.0,974.0,1420.0,1556.0,2858.0,2727.0,3255.0,2830.0,3172.0,3104.0,2195.0,0.29046967624259007,0.04617458712504213,-0.33176470588235296,0.17154180033968675,0.6550802139037433,1786.6666666666667
-73.908245,40.80741333,1.004564737,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1639.0,1942.0,2020.0,2290.0,2447.0,2589.0,2211.0,2834.0,2389.0,2568.0,2347.0,0.10616705698672912,-0.04924102184376157,-0.1676967449526164,0.04496439471007121,0.6766169154228856,2355.3333333333335
-73.90827,40.80732833,1.004564737,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1639.0,2624.0,3006.0,3090.0,2447.0,2589.0,2211.0,3572.0,2389.0,2568.0,2347.0,0.07235064545181627,-0.16351791530944626,-0.08604439039221648,0.04496439471007121,0.4952733251130292,3095.3333333333335
-73.90829833,40.80723833,1.000237307,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,929.0,1422.0,1480.0,1688.0,1412.0,2141.0,2825.0,2384.0,2737.0,2120.0,1514.0,0.17092337917485265,-0.0586145648312611,-0.23395445134575568,0.16675839295542103,0.9415584415584416,1831.3333333333333
-73.90836333,40.80704833,1.000237307,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,929.0,533.0,620.0,482.0,845.0,2237.0,2864.0,3386.0,2791.0,1464.0,872.0,0.750775594622544,-0.39628865979381445,-0.690464303544683,0.2534246575342466,3.1821170282708744,1467.0
-73.90839667,40.806955,1.000357514,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,929.0,526.0,700.0,517.0,845.0,2237.0,2864.0,3194.0,2791.0,1464.0,872.0,0.7213689032605767,-0.3714040360669815,-0.640472521828454,0.2534246575342466,2.8454506802721085,1412.3333333333333
-73.90842833,40.80687167,1.000357514,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,929.0,626.0,777.0,666.0,1056.0,2431.0,2777.0,2950.0,2906.0,1650.0,1079.0,0.6316371681415929,-0.2826086956521739,-0.5830426616581701,0.20923415170392085,2.5355239786856125,1414.0
-73.908455,40.80679667,1.004684943,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,929.0,827.0,999.0,922.0,1056.0,2431.0,2777.0,2680.0,2906.0,1650.0,1079.0,0.4880621876735147,-0.23787528868360278,-0.4569176406632237,0.20923415170392085,2.1860233772693363,1476.3333333333333
-73.90848,40.80674,1.004684943,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1029.0,680.0,803.0,698.0,1253.0,2353.0,2565.0,3610.0,2795.0,1670.0,1206.0,0.6759517177344475,-0.36742424242424243,-0.6360752322682982,0.16133518776077885,2.6972952945535384,1662.6666666666667
-73.90849667,40.80669667,1.004684943,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1029.0,680.0,803.0,698.0,1253.0,2353.0,2565.0,3610.0,2795.0,1670.0,1206.0,0.6759517177344475,-0.36742424242424243,-0.6360752322682982,0.16133518776077885,2.6972952945535384,1662.6666666666667
-73.90853,40.80663333,1.006848658,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1029.0,929.0,956.0,967.0,1253.0,2353.0,2565.0,3060.0,2795.0,1670.0,1206.0,0.519741743233176,-0.2938689217758985,-0.5239043824701195,0.16133518776077885,2.7604853600633077,1652.0
-73.90859333,40.80654167,1.004684943,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1029.0,694.0,786.0,691.0,1043.0,2177.0,2677.0,2884.0,2745.0,1612.0,1031.0,0.6134265734265735,-0.28291814946619215,-0.5716621253405995,0.21982595535376467,3.002464403066813,1423.0
-73.90863333,40.80648333,1.004684943,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1029.0,694.0,786.0,691.0,1043.0,2177.0,2677.0,2884.0,2745.0,1612.0,1031.0,0.6134265734265735,-0.28291814946619215,-0.5716621253405995,0.21982595535376467,3.002464403066813,1423.0
-73.908675,40.80643,1.004684943,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1029.0,838.0,930.0,894.0,1043.0,2177.0,2677.0,2590.0,2745.0,1612.0,1031.0,0.48679678530424797,-0.2327463112803427,-0.4715909090909091,0.21982595535376467,2.538922155688623,1440.6666666666667
-73.90871333,40.80638833,1.004684943,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1029.0,838.0,930.0,894.0,1043.0,2177.0,2677.0,2590.0,2745.0,1612.0,1031.0,0.48679678530424797,-0.2327463112803427,-0.4715909090909091,0.21982595535376467,2.538922155688623,1440.6666666666667
-73.90875333,40.80634667,1.004684943,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1029.0,996.0,1072.0,1114.0,1562.0,1839.0,1732.0,1534.0,1961.0,1727.0,1453.0,0.15861027190332327,0.05918429929469488,-0.1772831926323868,0.08616352201257861,1.4018691588785046,1214.6666666666667
-73.9088,40.80631167,1.004684943,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1029.0,996.0,1072.0,1114.0,1562.0,1839.0,1732.0,1534.0,1961.0,1727.0,1453.0,0.15861027190332327,0.05918429929469488,-0.1772831926323868,0.08616352201257861,1.4018691588785046,1214.6666666666667
-73.90885167,40.80628333,1.004684943,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1029.0,1010.0,1046.0,1094.0,1159.0,1664.0,2202.0,1470.0,2147.0,1571.0,1160.0,0.14664586583463338,0.03321275896086814,-0.1685214626391097,0.15049432442328817,2.0434782608695654,1191.3333333333333
-73.90889833,40.80626,1.004684943,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1029.0,1010.0,1046.0,1094.0,1159.0,1664.0,2202.0,1470.0,2147.0,1571.0,1160.0,0.14664586583463338,0.03321275896086814,-0.1685214626391097,0.15049432442328817,2.0434782608695654,1191.3333333333333
-73.90893667,40.80624833,1.004684943,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1029.0,1142.0,1194.0,1238.0,1159.0,1664.0,2202.0,1548.0,2147.0,1571.0,1160.0,0.11127063890882986,0.007374158384097467,-0.12910284463894967,0.15049432442328817,1.8810679611650485,1309.3333333333333
-73.90896333,40.80624333,1.004684943,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1029.0,1142.0,1194.0,1238.0,1159.0,1664.0,2202.0,1548.0,2147.0,1571.0,1160.0,0.11127063890882986,0.007374158384097467,-0.12910284463894967,0.15049432442328817,1.8810679611650485,1309.3333333333333
-73.909165,40.80621667,1.015503518,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1106.0,1162.0,1166.0,1276.0,1268.0,1787.0,2044.0,1614.0,2042.0,1577.0,1158.0,0.11695501730103806,-0.011595111250391726,-0.16115107913669063,0.15319926873857403,1.5197841726618706,1350.6666666666667
-73.909225,40.806185,1.015503518,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1597.0,1174.0,1300.0,1310.0,1563.0,1459.0,1567.0,1578.0,1446.0,1547.0,1259.0,0.09279778393351801,-0.00992,-0.0965948575399583,0.10263720598717035,1.056782334384858,1354.0
-73.90930167,40.80615,1.015503518,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1597.0,1136.0,1292.0,1342.0,1037.0,1396.0,1450.0,1916.0,1672.0,1710.0,1450.0,0.1761817065684469,-0.0568119139547711,-0.19451371571072318,0.08227848101265822,0.9903381642512077,1464.6666666666667
-73.90947667,40.80609667,1.015503518,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1597.0,1012.0,1108.0,1136.0,1037.0,1396.0,1450.0,1574.0,1672.0,1710.0,1450.0,0.16162361623616237,0.04141291108404385,-0.17375093214019388,0.08227848101265822,1.3670411985018727,1240.6666666666667
-73.90954667,40.80606833,1.013339803,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1597.0,1012.0,1108.0,1136.0,1037.0,1396.0,1450.0,1574.0,1672.0,1710.0,1450.0,0.16162361623616237,0.04141291108404385,-0.17375093214019388,0.08227848101265822,1.3670411985018727,1240.6666666666667
-73.909595,40.80603667,1.013339803,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1597.0,1248.0,1288.0,1398.0,3242.0,3641.0,3340.0,1560.0,3869.0,4147.0,4412.0,0.05476673427991886,0.4533029612756264,-0.09550561797752809,-0.03096156093001519,0.6876061120543293,1402.0
-73.90964667,40.80601333,1.011176088,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1597.0,1836.0,2392.0,2654.0,2023.0,2538.0,1946.0,2732.0,2440.0,2837.0,3184.0,0.014481990345339769,0.018854372418746632,-0.0663544106167057,-0.05763162265404418,0.03990178023327195,2407.3333333333335
-73.9097,40.80599,1.011176088,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1597.0,1836.0,2392.0,2654.0,2023.0,2538.0,1946.0,2732.0,2440.0,2837.0,3184.0,0.014481990345339769,0.018854372418746632,-0.0663544106167057,-0.05763162265404418,0.03990178023327195,2407.3333333333335
-73.90976,40.80597167,1.004684943,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,2672.0,4588.0,5488.0,6084.0,5696.0,5086.0,5403.0,6172.0,4909.0,6711.0,6821.0,0.007180156657963447,0.04183808119226888,-0.058662092624356774,-0.00812887969258055,0.02661183016813838,5614.666666666667
-73.90987167,40.80591167,1.004684943,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,2672.0,2434.0,3298.0,3438.0,5696.0,5086.0,5403.0,3798.0,4909.0,6711.0,6821.0,0.04975124378109453,0.2771909791607194,-0.07046223224351747,-0.00812887969258055,0.1458198314970836,3223.3333333333335
-73.90990833,40.80590333,1.004684943,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,2672.0,2434.0,3298.0,3438.0,5696.0,5086.0,5403.0,3798.0,4909.0,6711.0,6821.0,0.04975124378109453,0.2771909791607194,-0.07046223224351747,-0.00812887969258055,0.1458198314970836,3223.3333333333335
-73.90994667,40.805895,1.002521229,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,2672.0,3166.0,3550.0,3882.0,5696.0,5086.0,5403.0,4132.0,4909.0,6711.0,6821.0,0.031195408035937112,0.2378493036982385,-0.0757615204373861,-0.00812887969258055,0.16983695652173914,3726.6666666666665
-73.90998333,40.80588667,1.002521229,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,2672.0,3166.0,3550.0,3882.0,5696.0,5086.0,5403.0,4132.0,4909.0,6711.0,6821.0,0.031195408035937112,0.2378493036982385,-0.0757615204373861,-0.00812887969258055,0.16983695652173914,3726.6666666666665
-73.910005,40.80574833,1.011296294,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,2672.0,1108.0,1164.0,1260.0,1548.0,1604.0,1744.0,1272.0,1856.0,2717.0,2352.0,0.004739336492890996,0.36224617698671346,-0.04433497536945813,0.0720063128822253,0.05736137667304016,1213.3333333333333
-73.90990833,40.80571167,1.011296294,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,2672.0,1360.0,1400.0,1492.0,1750.0,1775.0,1950.0,1478.0,1928.0,2734.0,2398.0,-0.0047138047138047135,0.2981956315289649,-0.027102154273801252,0.06547155105222136,-0.15151515151515152,1443.3333333333333
-73.90979167,40.80562667,1.011296294,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1677.0,1704.0,1782.0,1852.0,2133.0,2067.0,2103.0,1918.0,2078.0,1957.0,1699.0,0.01750663129973475,0.010064516129032258,-0.036756756756756756,0.07056892778993436,0.6573705179282868,1824.6666666666667
-73.90964,40.80555333,1.013460009,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1677.0,1772.0,2076.0,2072.0,2133.0,2067.0,2103.0,2084.0,2078.0,1957.0,1699.0,0.0028873917228103944,-0.031427864390002475,-0.0019230769230769232,0.07056892778993436,0.02444987775061125,1976.0
-73.90940833,40.80539,1.013460009,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1677.0,977.0,1017.0,997.0,1163.0,1355.0,1314.0,1086.0,1511.0,1668.0,1504.0,0.04272683629380701,0.2113289760348584,-0.03281027104136947,0.05170239596469105,-0.8607350096711799,1020.0
-73.90931,40.80531333,1.011296294,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1677.0,977.0,1017.0,997.0,1163.0,1355.0,1314.0,1086.0,1511.0,1668.0,1504.0,0.04272683629380701,0.2113289760348584,-0.03281027104136947,0.05170239596469105,-0.8607350096711799,1020.0
-73.90921167,40.80523667,1.011296294,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1677.0,742.0,1036.0,1062.0,2805.0,2290.0,2921.0,1408.0,2336.0,2607.0,1944.0,0.14008097165991903,0.29863013698630136,-0.15220949263502456,0.14568226763348716,0.39034296028880866,1070.6666666666667
-73.90911833,40.80516667,1.011296294,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1677.0,3234.0,3186.0,3632.0,2805.0,2290.0,2921.0,3636.0,2336.0,2607.0,1944.0,0.000550357732526142,-0.1648246035559827,-0.06596306068601583,0.14568226763348716,0.008517887563884156,3500.6666666666665
-73.90902667,40.80509833,1.011296294,26.8,46.7,3.4,196,605,27.05320182993862,0.2655418942775416,1742.0,1614.0,2192.0,2328.0,2377.0,2837.0,2276.0,2462.0,2679.0,3158.0,2829.0,0.027974947807933193,0.12384341637010676,-0.05801461108723679,0.054952396859863036,0.07743874248728617,2134.6666666666665
-73.90895333,40.80503167,1.015623724,27.0,46.1,2.7,209,620,27.18791437523116,0.4725292978054869,1742.0,1364.0,1498.0,1704.0,2377.0,2837.0,2276.0,1828.0,2679.0,3158.0,2829.0,0.035107587768969425,0.26674689129562773,-0.09921828021647625,0.054952396859863036,0.17004936917169503,1632.0
-73.90889167,40.80498833,1.015623724,27.0,46.1,2.7,209,620,27.18791437523116,0.4725292978054869,1742.0,1926.0,1978.0,2244.0,2377.0,2837.0,2276.0,2398.0,2679.0,3158.0,2829.0,0.03317535545023697,0.13678905687544995,-0.09597806215722121,0.054952396859863036,0.27150916784203105,2189.3333333333335
-73.90883167,40.804955,1.015623724,27.0,46.1,2.7,209,620,27.18791437523116,0.4725292978054869,1742.0,2778.0,3124.0,3470.0,3635.0,3652.0,3492.0,3662.0,3406.0,4331.0,4307.0,0.0269209197980931,0.0836982359564619,-0.07928087238432066,0.0027784209307710117,0.13157894736842105,3303.3333333333335
-73.90870167,40.80489167,1.019951154,27.0,46.1,2.7,209,620,27.18791437523116,0.4725292978054869,1742.0,1868.0,2100.0,2358.0,2511.0,2196.0,2900.0,2584.0,2717.0,3418.0,3227.0,0.045730473492513156,0.13895368210596468,-0.10333048676345004,0.02874341610233258,0.20749173705471907,2270.0
-73.90863833,40.80486167,1.019951154,27.0,46.1,2.7,209,620,27.18791437523116,0.4725292978054869,1742.0,1868.0,2100.0,2358.0,2511.0,2196.0,2900.0,2584.0,2717.0,3418.0,3227.0,0.045730473492513156,0.13895368210596468,-0.10333048676345004,0.02874341610233258,0.20749173705471907,2270.0
-73.90858,40.80483667,1.019951154,27.0,46.1,2.7,209,620,27.18791437523116,0.4725292978054869,1742.0,1154.0,1424.0,1514.0,2511.0,2196.0,2900.0,1874.0,2717.0,3418.0,3227.0,0.10625737898465171,0.29176114890400606,-0.13644633110976348,0.02874341610233258,0.390625,1514.0
-73.90852667,40.804815,1.019951154,27.0,46.1,2.7,209,620,27.18791437523116,0.4725292978054869,1742.0,855.0,904.0,912.0,1315.0,2085.0,2204.0,1562.0,2461.0,2231.0,2096.0,0.2627324171382377,0.17637753756920643,-0.26682887266828875,0.0311994453431939,2.6104417670682736,1109.6666666666667
-73.90847333,40.80479667,1.017787439,27.0,46.1,2.7,209,620,27.18791437523116,0.4725292978054869,1742.0,532.0,658.0,528.0,1315.0,2085.0,2204.0,2164.0,2461.0,2231.0,2096.0,0.6077265973254086,0.015244596131968146,-0.5336640680368533,0.0311994453431939,3.04542069992554,1074.6666666666667
-73.90842333,40.80478,1.017787439,27.0,46.1,2.7,209,620,27.18791437523116,0.4725292978054869,1742.0,532.0,658.0,528.0,1315.0,2085.0,2204.0,2164.0,2461.0,2231.0,2096.0,0.6077265973254086,0.015244596131968146,-0.5336640680368533,0.0311994453431939,3.04542069992554,1074.6666666666667
-73.90837333,40.80476667,1.017787439,27.0,46.1,2.7,209,620,27.18791437523116,0.4725292978054869,1353.0,648.0,774.0,731.0,922.0,1451.0,1761.0,1822.0,1926.0,1515.0,996.0,0.427340383862123,-0.0919988013185496,-0.4036979969183359,0.2066905615292712,2.0218680504077096,1067.0
-73.908315,40.80474,1.017787439,27.0,46.1,2.7,209,620,27.18791437523116,0.4725292978054869,1353.0,745.0,813.0,846.0,1041.0,1217.0,1219.0,1116.0,1293.0,1425.0,1034.0,0.13761467889908258,0.12160566706021252,-0.15707620528771385,0.15900772671817812,1.1147811725846408,902.3333333333334
-73.90824,40.80463667,1.017787439,27.0,46.1,2.7,209,620,27.18791437523116,0.4725292978054869,1353.0,819.0,941.0,976.0,1041.0,1217.0,1219.0,1164.0,1293.0,1425.0,1034.0,0.08785046728971962,0.10081112398609501,-0.10593824228028503,0.15900772671817812,0.5350028457598178,986.3333333333334
-73.90812,40.804555,1.013460009,27.0,46.1,2.7,209,620,27.18791437523116,0.4725292978054869,2400.0,841.0,1108.0,1136.0,1696.0,1981.0,2117.0,1888.0,2304.0,2135.0,1280.0,0.24867724867724866,0.0613969674372359,-0.260347129506008,0.25036603221083453,0.7841501564129301,1288.3333333333333
-73.90805,40.80449833,1.013460009,27.0,46.1,2.7,209,620,27.18791437523116,0.4725292978054869,2400.0,1224.0,1434.0,1440.0,2620.0,2798.0,3114.0,2164.0,3059.0,2752.0,1686.0,0.2008879023307436,0.11960943856794141,-0.2028904947192885,0.2401982875168995,1.113846153846154,1609.3333333333333
-73.90797167,40.80446,1.013460009,27.0,46.1,2.7,209,620,27.18791437523116,0.4725292978054869,2400.0,2566.0,2536.0,2928.0,2620.0,2798.0,3114.0,3218.0,3059.0,2752.0,1686.0,0.04718516108037748,-0.07805695142378559,-0.11852624261383385,0.2401982875168995,0.4701686121919585,2904.0
-73.90789,40.80441167,1.011296294,27.0,46.1,2.7,209,620,27.18791437523116,0.4725292978054869,2400.0,1542.0,1426.0,1790.0,1933.0,1973.0,2245.0,2028.0,2322.0,2659.0,1824.0,0.062336301728653745,0.13462769362065288,-0.17429067747539084,0.18625920142761543,0.4941860465116279,1786.6666666666667
-73.90774667,40.80431833,1.011296294,27.0,46.1,2.7,209,620,27.18791437523116,0.4725292978054869,2400.0,1462.0,1826.0,1876.0,4461.0,4447.0,4293.0,2326.0,4231.0,3728.0,2174.0,0.10709186101856259,0.23158242484307895,-0.12042389210019268,0.26330057607590646,0.4297173414820474,1888.0
-73.90767833,40.804275,1.011296294,27.0,46.1,2.7,209,620,27.18791437523116,0.4725292978054869,2400.0,3802.0,3674.0,4220.0,4461.0,4447.0,4293.0,4464.0,4231.0,3728.0,2174.0,0.02809765085214187,-0.08984375,-0.0970754485131482,0.26330057607590646,0.48031496062992124,4162.0
-73.907605,40.804235,1.011296294,27.0,46.1,2.7,209,620,27.18791437523116,0.4725292978054869,2411.0,2098.0,2032.0,2442.0,2600.0,2718.0,2545.0,2698.0,2526.0,2848.0,1942.0,0.049805447470817124,0.02704652001442481,-0.1408033826638478,0.18914405010438412,0.39603960396039606,2412.6666666666665
-73.907515,40.80420833,1.011296294,27.0,46.1,2.7,209,620,27.18791437523116,0.4725292978054869,2411.0,2380.0,2658.0,2958.0,4429.0,4303.0,4672.0,3244.0,4508.0,3910.0,2162.0,0.046114156723637535,0.09309477215543752,-0.09928837682141647,0.2878787878787879,0.22748965956092906,2860.6666666666665
-73.90745167,40.804175,1.013460009,27.0,46.1,2.7,209,620,27.18791437523116,0.4725292978054869,2411.0,2380.0,2658.0,2958.0,4429.0,4303.0,4672.0,3244.0,4508.0,3910.0,2162.0,0.046114156723637535,0.09309477215543752,-0.09928837682141647,0.2878787878787879,0.22748965956092906,2860.6666666666665
-73.90736167,40.804135,1.013460009,27.0,46.1,2.7,209,620,27.18791437523116,0.4725292978054869,2411.0,2712.0,2878.0,3194.0,2188.0,2506.0,2259.0,3414.0,2578.0,2473.0,1839.0,0.033292978208232446,-0.1598437234584678,-0.08518753973299428,0.14703153988868276,0.2456453774006253,3106.6666666666665
-73.90721833,40.80409667,1.013460009,27.0,46.1,2.7,209,620,27.18791437523116,0.4725292978054869,2411.0,1360.0,1432.0,1608.0,2188.0,2506.0,2259.0,1672.0,2578.0,2473.0,1839.0,0.01951219512195122,0.19324487334137516,-0.07731958762886598,0.14703153988868276,0.14272970561998216,1546.6666666666667
